,AFG,OWID_AFR,ALB,DZA,ASM,AND,AGO,AIA,ATG,ARG,ARM,ABW,OWID_ASI,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BES,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CUW,CYP,CZE,COD,DNK,DJI,DMA,DOM,TLS,ECU,EGY,SLV,GNQ,ERI,EST,SWZ,ETH,OWID_EUR,OWID_EUN,FLK,FRO,FJI,FIN,FRA,GUF,PYF,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRL,GRD,GLP,GUM,GTM,GGY,GIN,GNB,GUY,HTI,OWID_HIC,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,IMN,ISR,ITA,JAM,JPN,JEY,JOR,KAZ,KEN,KIR,OWID_KOS,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,OWID_LIC,OWID_LMC,LUX,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MTQ,MRT,MUS,MYT,MEX,FSM,MDA,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,NCL,NZL,NIC,NER,NGA,NIU,OWID_NAM,PRK,MKD,MNP,NOR,OWID_OCE,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,PCN,POL,PRT,PRI,QAT,REU,ROU,RUS,RWA,BLM,SHN,KNA,LCA,MAF,SPM,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SXM,SVK,SVN,SLB,SOM,ZAF,OWID_SAM,KOR,SSD,ESP,LKA,SDN,SUR,SWE,CHE,SYR,TJK,TZA,THA,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,USA,VIR,OWID_UMC,URY,UZB,VUT,VAT,VEN,VNM,WLF,OWID_WRL,YEM,ZMB,ZWE,continent,location,last_updated_date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,country_code
0,Asia,,Europe,Africa,Oceania,Europe,Africa,North America,North America,South America,Asia,North America,,Oceania,Europe,Asia,North America,Asia,Asia,North America,Europe,Europe,North America,Africa,North America,Asia,South America,North America,Europe,Africa,South America,North America,Asia,Europe,Africa,Africa,Asia,Africa,North America,Africa,North America,Africa,Africa,South America,Asia,South America,Africa,Africa,Oceania,North America,Africa,Europe,North America,North America,Europe,Europe,Africa,Europe,Africa,North America,North America,Asia,South America,Africa,North America,Africa,Africa,Europe,Africa,Africa,,,South America,Europe,Oceania,Europe,Europe,South America,Oceania,Africa,Africa,Asia,Europe,Africa,Europe,Europe,North America,North America,North America,Oceania,North America,Europe,Africa,Africa,South America,North America,,North America,Asia,Europe,Europe,Asia,Asia,Asia,Asia,Europe,Europe,Asia,Europe,North America,Asia,Europe,Asia,Asia,Africa,Oceania,Europe,Asia,Asia,Asia,Europe,Asia,Africa,Africa,Africa,Europe,Europe,,,Europe,Africa,Africa,Asia,Asia,Africa,Europe,Oceania,North America,Africa,Africa,Africa,North America,Oceania,Europe,Europe,Asia,Europe,North America,Africa,Africa,Asia,Africa,Oceania,Asia,Europe,Oceania,Oceania,North America,Africa,Africa,Oceania,,Asia,Europe,Oceania,Europe,,Asia,Asia,Oceania,Asia,North America,Oceania,South America,South America,Asia,Oceania,Europe,Europe,North America,Asia,Africa,Europe,Europe,Africa,North America,Africa,North America,North America,North America,North America,North America,Oceania,Europe,Africa,Asia,Africa,Europe,Africa,Africa,Asia,North America,Europe,Europe,Oceania,Africa,Africa,,Asia,Africa,Europe,Asia,Africa,South America,Europe,Europe,Asia,Asia,Africa,Asia,Africa,Oceania,Oceania,North America,Africa,Asia,Asia,North America,Oceania,Africa,Europe,Asia,Europe,North America,North America,,South America,Asia,Oceania,Europe,South America,Asia,Oceania,,Asia,Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Afghanistan,Africa,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,East Timor,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union (27),Falkland Islands,Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High-income countries,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low-income countries,Lower-middle-income countries,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Upper-middle-income countries,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,World,Yemen,Zambia,Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-14,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-12,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-12,2024-08-04,2024-08-04,2024-08-14,2024-08-14,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-14,2024-08-04,2024-08-10,2024-08-04,2024-08-04,2024-08-12,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-07,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-14,2024-08-04,2024-08-12,2024-08-04,2024-08-04,2024-08-04,2024-08-14,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-11,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-11,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-14,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-04,2024-08-14,2024-08-04,2024-08-04,2024-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,235214.0,13145380.0,335047.0,272139.0,8359.0,48015.0,107481.0,3904.0,9106.0,10101218.0,452273.0,44224.0,301499099.0,11861161.0,6082444.0,835757.0,39127.0,696614.0,2051348.0,108582.0,994037.0,4872829.0,71414.0,28036.0,18860.0,62697.0,1212147.0,11922.0,403666.0,330696.0,37511921.0,7557.0,347723.0,1329988.0,22139.0,54569.0,139319.0,125246.0,4819055.0,64474.0,31472.0,15441.0,7702.0,5401126.0,99373219.0,6391876.0,9109.0,25227.0,7345.0,1234701.0,88434.0,1317144.0,1113662.0,45883.0,696410.0,4761919.0,101009.0,3435679.0,15690.0,16047.0,661103.0,23460.0,1077445.0,516023.0,201920.0,17130.0,10189.0,610471.0,75356.0,501193.0,252916868.0,185822587.0,1923.0,34658.0,69047.0,1499712.0,38997490.0,98041.0,79387.0,49051.0,12627.0,1863615.0,38437756.0,172062.0,20550.0,5673681.0,11971.0,19693.0,203235.0,52287.0,1250371.0,35326.0,38572.0,9614.0,74443.0,34456.0,429044049.0,472896.0,,2230800.0,210374.0,45041748.0,6829399.0,7627863.0,2465545.0,1745088.0,38008.0,4841558.0,26781078.0,157181.0,33803572.0,66391.0,1746997.0,1504370.0,344106.0,5085.0,274279.0,667290.0,88953.0,219060.0,977765.0,1239904.0,36138.0,7930.0,507269.0,21588.0,1369355.0,1944334.0,91954400.0,393542.0,68567.0,89168.0,5309410.0,186694.0,33166.0,122796.0,16297.0,230354.0,63872.0,328167.0,42027.0,7619458.0,31765.0,637520.0,17181.0,1011489.0,251280.0,1403.0,1279115.0,233843.0,642885.0,172533.0,5393.0,1003450.0,8640008.0,80163.0,2639048.0,16185.0,9518.0,267188.0,1074.0,124492666.0,0.0,350924.0,14912.0,1512647.0,15003352.0,399449.0,1580631.0,6372.0,703228.0,1044821.0,46864.0,735759.0,4526977.0,4140383.0,4.0,6670799.0,5664109.0,1252713.0,514524.0,494595.0,3541619.0,24268728.0,133264.0,5507.0,2166.0,6607.0,30282.0,12324.0,3426.0,9674.0,17057.0,25292.0,6771.0,841469.0,89485.0,2583470.0,51886.0,7979.0,3006155.0,11051.0,1878002.0,1356582.0,25954.0,27334.0,4072765.0,68809418.0,34571873.0,18823.0,13980340.0,672798.0,63993.0,82501.0,2755181.0,4457868.0,57423.0,17786.0,43230.0,4799180.0,39530.0,80.0,16976.0,191496.0,1153361.0,17004718.0,0.0,6805.0,2943.0,172154.0,5532777.0,1067030.0,24974629.0,103436829.0,25389.0,251753518.0,1041346.0,175081.0,12019.0,26.0,552695.0,11624000.0,3760.0,775866783.0,11945.0,349842.0,266386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0,36.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,4515.0,0.0,15.0,63.0,0.0,0.0,40.0,57.0,0.0,1277.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,288.0,257.0,0.0,0.0,6.0,0.0,38.0,0.0,0.0,0.0,0.0,100.0,2087.0,976.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,39047.0,25642.0,0.0,0.0,0.0,0.0,,0.0,47.0,0.0,0.0,0.0,,0.0,0.0,5818.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,32293.0,1.0,,143.0,27.0,313.0,46.0,0.0,0.0,761.0,0.0,0.0,6350.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.0,0.0,598.0,190.0,0.0,0.0,1085.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,743.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,383.0,0.0,1730.0,2.0,0.0,0.0,0.0,454.0,0.0,116.0,31.0,745.0,1809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2463.0,1055.0,0.0,0.0,0.0,4633.0,7777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,148.0,0.0,0.0,0.0,1308.0,0.0,0.0,,1.0,0.0,0.0,630.0,426.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,3400.0,,0.0,14277.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,47169.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0,5.143,0.0,2.571,0.0,0.0,0.0,0.0,0.0,7.714,0.0,0.0,645.0,0.0,2.143,9.0,0.0,0.0,5.714,8.143,0.0,182.429,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,41.143,36.714,0.0,0.0,0.857,0.0,5.429,0.0,0.0,0.0,0.0,14.286,298.143,139.429,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,81.571,0.0,0.0,0.0,0.0,0.0,0.0,22.429,0.0,0.429,0.0,0.0,0.0,0.0,0.0,5578.143,3663.143,0.0,0.0,0.0,0.0,,0.0,6.714,0.0,0.0,0.0,,0.0,0.0,831.143,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.571,0.0,4613.286,0.143,,20.429,3.857,44.714,6.571,0.0,0.0,108.714,0.0,0.0,907.143,1.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.286,0.0,85.429,27.143,0.0,0.0,155.0,0.0,0.0,11.429,0.0,0.0,0.0,0.0,0.0,48.571,0.0,106.143,0.0,0.0,0.0,0.0,0.0,0.0,3.714,0.0,0.0,0.0,54.714,0.0,247.143,0.286,0.0,0.0,0.0,64.857,0.0,16.571,4.429,106.429,258.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.857,150.714,0.0,0.0,0.0,661.857,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.714,21.143,0.0,0.0,0.0,186.857,0.0,0.0,,0.143,0.0,0.0,90.0,60.857,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.429,0.0,485.714,,0.0,2039.571,2.143,0.0,0.0,0.0,0.0,0.0,0.0,6738.429,0.0,2.571,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7998.0,259117.0,3605.0,6881.0,34.0,159.0,1937.0,12.0,146.0,130663.0,8777.0,292.0,1637249.0,25236.0,22534.0,10353.0,849.0,1536.0,29499.0,593.0,7118.0,34339.0,688.0,163.0,165.0,21.0,22387.0,41.0,16392.0,2801.0,702116.0,64.0,179.0,38700.0,400.0,15.0,3056.0,1974.0,55282.0,417.0,37.0,113.0,194.0,62730.0,122304.0,142727.0,160.0,389.0,2.0,9372.0,835.0,18752.0,8530.0,305.0,1451.0,43509.0,1474.0,9693.0,189.0,74.0,4384.0,138.0,36050.0,24830.0,4230.0,183.0,103.0,2998.0,1427.0,7574.0,2102483.0,1262988.0,0.0,28.0,885.0,11466.0,168091.0,413.0,650.0,307.0,372.0,17150.0,174979.0,1462.0,113.0,39258.0,21.0,238.0,1021.0,419.0,20203.0,67.0,468.0,177.0,1302.0,860.0,2997359.0,11114.0,,49053.0,186.0,533623.0,162059.0,146837.0,25375.0,9744.0,116.0,12707.0,197307.0,3611.0,74694.0,161.0,14122.0,19072.0,5689.0,24.0,3212.0,2570.0,1024.0,671.0,7475.0,10947.0,709.0,294.0,6437.0,89.0,9810.0,43529.0,1188026.0,1000.0,1428.0,2686.0,37351.0,316.0,743.0,922.0,17.0,1104.0,997.0,1073.0,187.0,334551.0,65.0,12245.0,67.0,2136.0,2654.0,8.0,16305.0,2252.0,19494.0,4108.0,1.0,12031.0,22986.0,314.0,4284.0,245.0,315.0,3155.0,0.0,1671178.0,0.0,9978.0,41.0,5732.0,32918.0,4628.0,30656.0,10.0,5708.0,8748.0,670.0,19880.0,220975.0,66864.0,0.0,120726.0,28809.0,5938.0,690.0,921.0,68825.0,403188.0,1468.0,5.0,0.0,46.0,410.0,46.0,2.0,124.0,31.0,126.0,80.0,9646.0,1971.0,18057.0,172.0,125.0,2024.0,92.0,21227.0,10083.0,199.0,1361.0,102595.0,1354187.0,35934.0,147.0,121852.0,16907.0,5046.0,1406.0,27399.0,14170.0,3163.0,125.0,846.0,34715.0,290.0,0.0,12.0,4390.0,29423.0,101419.0,0.0,40.0,1.0,3632.0,109920.0,2349.0,232112.0,1193165.0,132.0,2824452.0,7682.0,1016.0,14.0,0.0,5856.0,43206.0,9.0,7057132.0,2159.0,4077.0,5740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,150.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,619.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,2.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.143,21.429,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.286,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.286,0.0,0.0,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.286,0.0,0.0,0.0,0.0,88.429,0.0,0.0,0.0,0.0,2.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,7.143,0.0,0.0,0.0,0.857,1.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.571,0.0,0.0,0.0,0.143,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.429,0.0,4.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.429,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
